Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_source,source_name,SRA Study,diet,Time,quality_book_char (run)
SRR097324,OTHER,34,58485372,PRJNA136593,SAMN00199724,39359864,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040159,GSM664530,Illumina Genome Analyzer II,GSM664530: E17_1_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664530,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEACH:421.1\,BEEF:421.1\,OAT:105.3\,RICE:52.6",Sample was taken after mouse was on the diet for 1 days.,
SRR097325,OTHER,34,7504616,PRJNA136593,SAMN00199725,4982642,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040160,GSM664531,Illumina Genome Analyzer II,GSM664531: E17_1_m6 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664531,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEA:421.1\,CHICK:421.1\,RICE:105.3\,PEACH:52.6",Sample was taken after mouse was on the diet for 1 days.,
SRR097326,OTHER,34,19860148,PRJNA136593,SAMN00199726,13189986,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040161,GSM664532,Illumina Genome Analyzer II,GSM664532: E17_1_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664532,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => SWEET_POTATO:421.1\,OAT:421.1\,CHICK:105.3\,RICE:52.6",Sample was taken after mouse was on the diet for 1 days.,
SRR097327,OTHER,34,1976250,PRJNA136593,SAMN00199727,1389968,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040162,GSM664533,Illumina Genome Analyzer II,GSM664533: E17_1_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664533,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEACH:421.1\,OAT:421.1\,SWEET_POTATO:105.3\,BEEF:52.6",Sample was taken after mouse was on the diet for 1 days.,
SRR097328,OTHER,34,32014876,PRJNA136593,SAMN00199728,20771850,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040163,GSM664534,Illumina Genome Analyzer II,GSM664534: E17_1_m3 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664534,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => SWEET_POTATO:421.1\,RICE:421.1\,CHICK:105.3\,PEA:52.6",Sample was taken after mouse was on the diet for 1 days.,
SRR097329,OTHER,34,71200080,PRJNA136593,SAMN00199729,48182039,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040164,GSM664535,Illumina Genome Analyzer II,GSM664535: E17_1_m2 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664535,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => OAT:421.1\,APPLE:421.1\,BEEF:105.3\,RICE:52.6",Sample was taken after mouse was on the diet for 1 days.,
SRR097330,OTHER,34,129759198,PRJNA136593,SAMN00199730,83653091,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040165,GSM664536,Illumina Genome Analyzer II,GSM664536: E17_1_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664536,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => OAT:421.1\,RICE:421.1\,CHICK:105.3:APPLE:52.6",Sample was taken after mouse was on the diet for 1 days.,
SRR097331,OTHER,34,18244944,PRJNA136593,SAMN00199731,12101984,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040166,GSM664537,Illumina Genome Analyzer II,GSM664537: E15_7_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664537,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEA:666.7\,RICE:222.2\,SWEET_POTATO:55.6\,PEACH:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097332,OTHER,34,2009604,PRJNA136593,SAMN00199732,1427250,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040167,GSM664538,Illumina Genome Analyzer II,GSM664538: E15_7_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664538,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => SWEET_POTATO:666.7\,RICE:222.2\,PEACH:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097333,OTHER,34,62999518,PRJNA136593,SAMN00199733,41980279,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040168,GSM664539,Illumina Genome Analyzer II,GSM664539: E15_7_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664539,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEA:666.7\,CHICK:222.2\,OAT:55.6\,SWEET_POTATO:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097334,OTHER,34,15781814,PRJNA136593,SAMN00199734,10364483,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040169,GSM664540,Illumina Genome Analyzer II,GSM664540: E15_7_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664540,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEACH:666.7\,PEA:222.2\,APPLE:55.6\,CHICK:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097335,OTHER,34,27920426,PRJNA136593,SAMN00199735,18278653,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040170,GSM664541,Illumina Genome Analyzer II,GSM664541: E15_7_m3 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664541,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEACH:666.7\,PEA:222.2\,RICE:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097336,OTHER,34,60026116,PRJNA136593,SAMN00199736,39184024,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040171,GSM664542,Illumina Genome Analyzer II,GSM664542: E15_7_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664542,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEA:666.7\,RICE:222.2\,APPLE:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097337,OTHER,34,44545508,PRJNA136593,SAMN00199737,29448883,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040172,GSM664543,Illumina Genome Analyzer II,GSM664543: E15_6_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664543,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEA:666.7\,RICE:222.2\,SWEET_POTATO:55.6\,PEACH:55.6",Sample was taken after mouse was on the diet for 6 days.,
SRR097338,OTHER,34,5978798,PRJNA136593,SAMN00199738,4308309,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040173,GSM664544,Illumina Genome Analyzer II,GSM664544: E15_6_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664544,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => SWEET_POTATO:666.7\,RICE:222.2\,PEACH:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 6 days.,
SRR097339,OTHER,34,43345648,PRJNA136593,SAMN00199739,28953830,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040174,GSM664545,Illumina Genome Analyzer II,GSM664545: E15_6_m6 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664545,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => CHICK:666.7\,PEACH:222.2\,RICE:55.6\,OAT:55.6",Sample was taken after mouse was on the diet for 6 days.,
SRR097340,OTHER,34,8561948,PRJNA136593,SAMN00199740,5575135,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040175,GSM664546,Illumina Genome Analyzer II,GSM664546: E15_6_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664546,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEA:666.7\,CHICK:222.2\,OAT:55.6\,SWEET_POTATO:55.6",Sample was taken after mouse was on the diet for 6 days.,
SRR097341,OTHER,34,21616792,PRJNA136593,SAMN00199741,14070013,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040176,GSM664547,Illumina Genome Analyzer II,GSM664547: E15_6_m3 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664547,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEACH:666.7\,PEA:222.2\,RICE:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 6 days.,
SRR097342,OTHER,34,9476650,PRJNA136593,SAMN00199742,6755487,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040177,GSM664548,Illumina Genome Analyzer II,GSM664548: E15_6_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664548,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEA:666.7\,RICE:222.2\,APPLE:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 6 days.,
SRR097343,OTHER,34,3705252,PRJNA136593,SAMN00199743,2580455,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040178,GSM664549,Illumina Genome Analyzer II,GSM664549: E15_4_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664549,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEA:666.7\,RICE:222.2\,SWEET_POTATO:55.6\,PEACH:55.6",Sample was taken after mouse was on the diet for 4 days.,
SRR097344,OTHER,34,10885644,PRJNA136593,SAMN00199744,7183896,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040179,GSM664550,Illumina Genome Analyzer II,GSM664550: E15_4_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664550,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => SWEET_POTATO:666.7\,RICE:222.2\,PEACH:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 4 days.,
SRR097345,OTHER,34,26089288,PRJNA136593,SAMN00199745,17169076,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040180,GSM664551,Illumina Genome Analyzer II,GSM664551: E15_4_m6 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664551,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => CHICK:666.7\,PEACH:222.2\,RICE:55.6\,OAT:55.6",Sample was taken after mouse was on the diet for 4 days.,
SRR097346,OTHER,34,12209638,PRJNA136593,SAMN00199746,8290255,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040181,GSM664552,Illumina Genome Analyzer II,GSM664552: E15_4_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664552,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEACH:666.7\,PEA:222.2\,APPLE:55.6\,CHICK:55.6",Sample was taken after mouse was on the diet for 4 days.,
SRR097347,OTHER,34,24427130,PRJNA136593,SAMN00199747,16559536,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040182,GSM664553,Illumina Genome Analyzer II,GSM664553: E15_4_m3 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664553,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEACH:666.7\,PEA:222.2\,RICE:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 4 days.,
SRR097348,OTHER,34,14303256,PRJNA136593,SAMN00199748,9381512,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040183,GSM664554,Illumina Genome Analyzer II,GSM664554: E15_4_m2 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664554,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => CHICK:666.7\,SWEET_POTATO:222.2\,RICE:55.6\,OAT:55.6",Sample was taken after mouse was on the diet for 4 days.,
SRR097349,OTHER,34,9712270,PRJNA136593,SAMN00199749,6426692,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040184,GSM664555,Illumina Genome Analyzer II,GSM664555: E15_4_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664555,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEA:666.7\,RICE:222.2\,APPLE:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 4 days.,
SRR097350,OTHER,34,39200844,PRJNA136593,SAMN00199750,25476398,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040185,GSM664556,Illumina Genome Analyzer II,GSM664556: E15_1_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664556,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEA:666.7\,RICE:222.2\,SWEET_POTATO:55.6\,PEACH:55.6",Sample was taken after mouse was on the diet for 1 days.,
SRR097351,OTHER,28,2174480,PRJNA136593,SAMN00199751,1362336,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040186,GSM664557,Illumina Genome Analyzer II,GSM664557: E15_1_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664557,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => SWEET_POTATO:666.7\,RICE:222.2\,PEACH:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 1 days.,
SRR097352,OTHER,28,2575608,PRJNA136593,SAMN00199752,1647659,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040187,GSM664558,Illumina Genome Analyzer II,GSM664558: E15_1_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664558,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEA:666.7\,CHICK:222.2\,OAT:55.6\,SWEET_POTATO:55.6",Sample was taken after mouse was on the diet for 1 days.,
SRR097353,OTHER,28,7648200,PRJNA136593,SAMN00199753,4669159,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040188,GSM664559,Illumina Genome Analyzer II,GSM664559: E15_1_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664559,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEACH:666.7\,PEA:222.2\,APPLE:55.6\,CHICK:55.6",Sample was taken after mouse was on the diet for 1 days.,
SRR097354,OTHER,28,66389960,PRJNA136593,SAMN00199754,38854349,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040189,GSM664560,Illumina Genome Analyzer II,GSM664560: E15_1_m3 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664560,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEACH:666.7\,PEA:222.2\,RICE:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 1 days.,
SRR097355,OTHER,28,3730328,PRJNA136593,SAMN00199755,2332918,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040190,GSM664561,Illumina Genome Analyzer II,GSM664561: E15_1_m2 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664561,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => CHICK:666.7\,SWEET_POTATO:222.2\,RICE:55.6\,OAT:55.6",Sample was taken after mouse was on the diet for 1 days.,
SRR097356,OTHER,28,8018024,PRJNA136593,SAMN00199756,4960179,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040191,GSM664562,Illumina Genome Analyzer II,GSM664562: E15_1_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664562,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEA:666.7\,RICE:222.2\,APPLE:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 1 days.,
SRR097357,OTHER,28,7477036,PRJNA136593,SAMN00199757,4535557,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040192,GSM664563,Illumina Genome Analyzer II,GSM664563: E13_7_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664563,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEACH:666.7\,OAT:222.2\,SWEET_POTATO:55.6\,CHICK:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097358,OTHER,28,4445140,PRJNA136593,SAMN00199758,2703462,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040193,GSM664564,Illumina Genome Analyzer II,GSM664564: E13_7_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664564,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEA:666.7\,APPLE:222.2\,SWEET_POTATO:55.6\,PEACH:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097359,OTHER,28,6006980,PRJNA136593,SAMN00199759,3689327,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040194,GSM664565,Illumina Genome Analyzer II,GSM664565: E13_7_m6 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664565,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => APPLE:666.7\,BEEF:222.2\,CHICK:55.6\,PEACH:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097360,OTHER,28,10386404,PRJNA136593,SAMN00199760,6246760,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040195,GSM664566,Illumina Genome Analyzer II,GSM664566: E13_7_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664566,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => APPLE:666.7\,PEACH:222.2\,CHICK:55.6\,RICE:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097361,OTHER,28,20538028,PRJNA136593,SAMN00199761,12194959,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040196,GSM664567,Illumina Genome Analyzer II,GSM664567: E13_7_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664567,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => APPLE:666.7\,OAT:222.2\,CHICK:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097362,OTHER,28,4962776,PRJNA136593,SAMN00199762,3044367,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040197,GSM664568,Illumina Genome Analyzer II,GSM664568: E13_7_m2 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664568,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => CHICK:666.7\,PEACH:222.2\,BEEF:55.6\,RICE:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097363,OTHER,28,13633788,PRJNA136593,SAMN00199763,8324662,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040198,GSM664569,Illumina Genome Analyzer II,GSM664569: E13_7_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664569,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => SWEET_POTATO:666.7\,OAT:222.2\,PEACH:55.6\,PEA:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097364,OTHER,28,9244060,PRJNA136593,SAMN00199764,5616817,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040199,GSM664570,Illumina Genome Analyzer II,GSM664570: E13_6_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664570,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => APPLE:666.7\,PEACH:222.2\,CHICK:55.6\,RICE:55.6",Sample was taken after mouse was on the diet for 6 days.,
SRR097365,OTHER,28,18262804,PRJNA136593,SAMN00199765,10924559,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040200,GSM664571,Illumina Genome Analyzer II,GSM664571: E13_6_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664571,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => APPLE:666.7\,OAT:222.2\,CHICK:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 6 days.,
